BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;Unnamed: 22;addresseid;matrikelnr;ejerlavkode;komkode;ESREjdNr;registreretareal_plot
62;62;Roslev;Miljøstyrelsen;Denmark;209560;THISE MEJERI A.M.B.A.;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;5995;7870;2012;Sundsørevej;56,7042466;9,126819133;1;https://dawa.aws.dk/adresser?q=;Sundsørevej 62, 7870 Roslev;https://dawa.aws.dk/adresser?q=Sundsørevej 62, 7870 Roslev;https://dawa.aws.dk/adresser?q=Sundsørevej 62, 7870 Roslev;b252bd3b-7c62-4589-9c66-380d40f362d9;30c;840954;0779;145777;60464
63;63;Grindsted;Miljøstyrelsen;Denmark;158258;Urup-Nygård Landbrug Aps;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9045;7200;2010;Ølgodvej;55,78725612;8,796076968;1;https://dawa.aws.dk/adresser?q=;Ølgodvej 63, 7200 Grindsted;https://dawa.aws.dk/adresser?q=Ølgodvej 63, 7200 Grindsted;https://dawa.aws.dk/adresser?q=Ølgodvej 63, 7200 Grindsted;0a3f50b9-9c1c-32b8-e044-0003ba298018;2a;1360262;0530;8333;116707
63;63;Hedensted;miljøstyrelsen;Denmark;299990;Falkenberg Æg Aps;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9881;8722;2017;Båstrupvej;55,78482918;9,628764947;1;https://dawa.aws.dk/adresser?q=;Båstrupvej 63, 8722 Hedensted;https://dawa.aws.dk/adresser?q=Båstrupvej 63, 8722 Hedensted;https://dawa.aws.dk/adresser?q=Båstrupvej 63, 8722 Hedensted;0a3f50bb-132b-32b8-e044-0003ba298018;7a;1121851;0766;382;301613
64;64;Børkop;Miljøstyrelsen;Denmark;293439;Hr Bent Breth Jørgensen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9866;7080;2015;Skovbyvej;55,67786641;9,632057338;1;https://dawa.aws.dk/adresser?q=;Skovbyvej 64, 7080 Børkop;https://dawa.aws.dk/adresser?q=Skovbyvej 64, 7080 Børkop;https://dawa.aws.dk/adresser?q=Skovbyvej 64, 7080 Børkop;0a3f50ba-60c3-32b8-e044-0003ba298018;15b;1170251;0630;78;95124
64;64;Harboøre;Miljøstyrelsen;Denmark;237660;Johnny Torp Kristensen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8707;7673;2013;Thyborønvej;56,61612482;8,189260958;1;https://dawa.aws.dk/adresser?q=;Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;d90afc47-f8a6-4e06-9169-c1b84980c71f;2c;1250552;0665;978024;179860
64;64;Harboøre;Miljøstyrelsen;Denmark;237660;Johnny Torp Kristensen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8707;7673;2014;Thyborønvej;56,61612482;8,189260958;1;https://dawa.aws.dk/adresser?q=;Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;d90afc47-f8a6-4e06-9169-c1b84980c71f;2c;1250552;0665;978024;179860
64;64;Harboøre;Miljøstyrelsen;Denmark;237660;Johnny Torp Kristensen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8707;7673;2016;Thyborønvej;56,61612482;8,189260958;1;https://dawa.aws.dk/adresser?q=;Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;d90afc47-f8a6-4e06-9169-c1b84980c71f;2c;1250552;0665;978024;179860
64;64;Harboøre;miljøstyrelsen;Denmark;237660;Johnny Torp Kristensen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8707;7673;2017;Thyborønvej;56,61612482;8,189260958;1;https://dawa.aws.dk/adresser?q=;Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;https://dawa.aws.dk/adresser?q=Thyborønvej 64, 7673 Harboøre;d90afc47-f8a6-4e06-9169-c1b84980c71f;2c;1250552;0665;978024;179860
64;64;Roslev;Miljøstyrelsen;Denmark;293435;I/S Krog;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9862;7870;2015;Sølvvej;56,74909251;9,0553011;1;https://dawa.aws.dk/adresser?q=;Sølvvej 64, 7870 Roslev;https://dawa.aws.dk/adresser?q=Sølvvej 64, 7870 Roslev;https://dawa.aws.dk/adresser?q=Sølvvej 64, 7870 Roslev;0a3f50c5-e14c-32b8-e044-0003ba298018;16a;841053;0779;144858;389148
67;67;Nørager;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16675;NØRAGER MEJERI A/S;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;4298;9610;2007;Bredgade;56,71033019;9,622441603;1;https://dawa.aws.dk/adresser?q=;Bredgade 67, 9610 Nørager;https://dawa.aws.dk/adresser?q=Bredgade 67, 9610 Nørager;https://dawa.aws.dk/adresser?q=Bredgade 67, 9610 Nørager;0a3f50c8-c339-32b8-e044-0003ba298018;4aø;670252;0840;11036;77562
67;67;Nørager;Miljøstyrelsen;Denmark;16675;NØRAGER MEJERI A/S;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;4298;9610;2008;Bredgade;56,71033019;9,622441603;1;https://dawa.aws.dk/adresser?q=;Bredgade 67, 9610 Nørager;https://dawa.aws.dk/adresser?q=Bredgade 67, 9610 Nørager;https://dawa.aws.dk/adresser?q=Bredgade 67, 9610 Nørager;0a3f50c8-c339-32b8-e044-0003ba298018;4aø;670252;0840;11036;77562
67;67;Nørager;Miljøstyrelsen;Denmark;16675;NØRAGER MEJERI A/S;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;4298;9610;2015;Bredgade;56,71006598;9,621375462;1;https://dawa.aws.dk/adresser?q=;Bredgade 67, 9610 Nørager;https://dawa.aws.dk/adresser?q=Bredgade 67, 9610 Nørager;https://dawa.aws.dk/adresser?q=Bredgade 67, 9610 Nørager;0a3f50c8-c339-32b8-e044-0003ba298018;4aø;670252;0840;11036;77562
67;67;Sindal;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16869;Maskinstation ogLandbrug/Asbjørn Holst Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9165;9870;2007;Kringelmosevej;57,40165131;10,28778914;1;https://dawa.aws.dk/adresser?q=;Kringelmosevej 67, 9870 Sindal;https://dawa.aws.dk/adresser?q=Kringelmosevej 67, 9870 Sindal;https://dawa.aws.dk/adresser?q=Kringelmosevej 67, 9870 Sindal;0a3f50c9-18be-32b8-e044-0003ba298018;57a;530851;0860;35491;743419
69;69;Skødstrup;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16793;Søren Horup;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8608;8541;2007;Åstrup Strandvej;56,24949442;10,31945768;1;https://dawa.aws.dk/adresser?q=;Åstrup Strandvej 69, 8541 Skødstrup;https://dawa.aws.dk/adresser?q=Åstrup Strandvej 69, 8541 Skødstrup;https://dawa.aws.dk/adresser?q=Åstrup Strandvej 69, 8541 Skødstrup;0a3f50c4-ca94-32b8-e044-0003ba298018;2a;950851;0751;570066;312379
71;71;Haderslev;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;10498;Nis-Jørn Diederichsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2007;Hejsager Strandvej;55,20922154;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;Nis-Jørn Diederichsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2008;Hejsager Strandvej;55,20922154;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;NIS-JØRN DIEDERICHSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2009;Hejsager Strandvej;55,20922154;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;NIS-JØRN DIEDERICHSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2010;Hejsager Strandvej;55,20922154;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;NIS-JØRN DIEDERICHSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2011;Hejsager Strandvej;55,20922153;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;Barkholt;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2012;Hejsager Strandvej;55,20922153;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;Barkholt;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2013;Hejsager Strandvej;55,20922153;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;Barkholt;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2014;Hejsager Strandvej;55,20922153;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;Barkholt;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2015;Hejsager Strandvej;55,20922153;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;Miljøstyrelsen;Denmark;10498;Barkholt;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2016;Hejsager Strandvej;55,20922153;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Haderslev;miljøstyrelsen;Denmark;10498;Barkholt;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6619;6100;2017;Hejsager Strandvej;55,20922153;9,610923378;1;https://dawa.aws.dk/adresser?q=;Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Hejsager Strandvej 71, 6100 Haderslev;0a3f50b6-bc3a-32b8-e044-0003ba298018;1;1420452;0510;5736;91700
71;71;Nibe;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;10493;Christian Tvergaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6614;9240;2007;Bollerupvej;57,00392996;9,398542844;1;https://dawa.aws.dk/adresser?q=;Bollerupvej 71, 9240 Nibe;https://dawa.aws.dk/adresser?q=Bollerupvej 71, 9240 Nibe;https://dawa.aws.dk/adresser?q=Bollerupvej 71, 9240 Nibe;0a3f50c8-b2a0-32b8-e044-0003ba298018;68ø;660256;0851;627360;107140
71;71;Nibe;Miljøstyrelsen;Denmark;189687;Christian Steen Tvergaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9781;9240;2012;Bollerupvej;57,00393889;9,398559402;1;https://dawa.aws.dk/adresser?q=;Bollerupvej 71, 9240 Nibe;https://dawa.aws.dk/adresser?q=Bollerupvej 71, 9240 Nibe;https://dawa.aws.dk/adresser?q=Bollerupvej 71, 9240 Nibe;0a3f50c8-b2a0-32b8-e044-0003ba298018;68ø;660256;0851;627360;107140
72;72;Give;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;158319;Heine Hyldahl;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9060;7323;2007;Ringivevej;55,83134358;9,216286661;1;https://dawa.aws.dk/adresser?q=;Ringivevej 72, 7323 Give;https://dawa.aws.dk/adresser?q=Ringivevej 72, 7323 Give;https://dawa.aws.dk/adresser?q=Ringivevej 72, 7323 Give;0a3f50bb-075d-32b8-e044-0003ba298018;3c;1120452;0630;33765;67755
72;72;Give;Miljøstyrelsen;Denmark;158319;Heine Hyldahl;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9060;7323;2010;Ringivevej;55,83134358;9,216286661;1;https://dawa.aws.dk/adresser?q=;Ringivevej 72, 7323 Give;https://dawa.aws.dk/adresser?q=Ringivevej 72, 7323 Give;https://dawa.aws.dk/adresser?q=Ringivevej 72, 7323 Give;0a3f50bb-075d-32b8-e044-0003ba298018;3c;1120452;0630;33765;67755
73;73;Løgstør;Miljøstyrelsen;Denmark;237606;FARMFOOD A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1236;9670;2014;Havnevej;56,97072678;9,266664575;1;https://dawa.aws.dk/adresser?q=;Havnevej 73, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Havnevej 73, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Havnevej 73, 9670 Løgstør;fe56dde3-bc49-4199-b40d-ed0a3d4eef0b;110cæ;2005152;0820;8555;27249
76;76;Hals;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16540;Klitgaard Agro A/S Anders Bundgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;332;9370;2007;Rørholtvej;57,10530379;10,2964292;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;16540;Klitgaard Agro A/S Anders Bundgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;332;9370;2008;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;16540;Klitgaard Agro A/S Anders Bundgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;332;9370;2009;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;16540;Klitgaard Agro A/S Anders Bundgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;332;9370;2010;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;237688;KLITGAARD AGRO A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9726;9370;2011;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;237688;KLITGAARD AGRO A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9726;9370;2012;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;237688;KLITGAARD AGRO A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9726;9370;2013;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;237688;KLITGAARD AGRO A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9726;9370;2014;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;237688;KLITGAARD AGRO A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9726;9370;2015;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hals;Miljøstyrelsen;Denmark;237688;KLITGAARD AGRO A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9726;9370;2016;Rørholtvej;57,105286;10,29641207;1;https://dawa.aws.dk/adresser?q=;Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;https://dawa.aws.dk/adresser?q=Rørholtvej 76, 9370 Hals;0a3f50c7-d274-32b8-e044-0003ba298018;1a;601253;0851;620842;1930485
76;76;Hjørring;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16903;Carsten Bach Olesen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9208;9800;2007;Holtegårdsvej;57,54311027;10,07347789;1;https://dawa.aws.dk/adresser?q=;Holtegårdsvej 76, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Holtegårdsvej 76, 9800 Hjørring;https://dawa.aws.dk/adresser?q=Holtegårdsvej 76, 9800 Hjørring;0a3f50c8-1bcc-32b8-e044-0003ba298018;10a;540852;0860;13460;506453
77;77;Sakskøbing;Miljøstyrelsen;Denmark;10297;Stenkærgaard Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;5773;4990;2008;Nystedvej;54,75884635;11,66390511;1;https://dawa.aws.dk/adresser?q=;Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;0a3f50b1-4000-32b8-e044-0003ba298018;5p;470452;0376;17907;66661
77;77;Sakskøbing;Miljøstyrelsen;Denmark;10297;Stenkærgaard Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;5773;4990;2009;Nystedvej;54,75884635;11,66390511;1;https://dawa.aws.dk/adresser?q=;Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;0a3f50b1-4000-32b8-e044-0003ba298018;5p;470452;0376;17907;66661
77;77;Sakskøbing;Miljøstyrelsen;Denmark;10297;Stenkærgaard Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;5773;4990;2010;Nystedvej;54,75884635;11,66390511;1;https://dawa.aws.dk/adresser?q=;Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;0a3f50b1-4000-32b8-e044-0003ba298018;5p;470452;0376;17907;66661
77;77;Sakskøbing;miljøstyrelsen;Denmark;10297;Stenkærgaard Svineproduktion A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;5773;4990;2017;Nystedvej;54,75884635;11,66390511;1;https://dawa.aws.dk/adresser?q=;Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 77, 4990 Sakskøbing;0a3f50b1-4000-32b8-e044-0003ba298018;5p;470452;0376;17907;66661
79;79;Karup J;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16694;Bøgh Hansen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4781;7470;2007;Grønhøj Skivevej;56,3816902;9,170246308;1;https://dawa.aws.dk/adresser?q=;Grønhøj Skivevej 79, 7470 Karup J;https://dawa.aws.dk/adresser?q=Grønhøj Skivevej 79, 7470 Karup J;https://dawa.aws.dk/adresser?q=Grønhøj Skivevej 79, 7470 Karup J;0a3f50c5-18fb-32b8-e044-0003ba298018;10k;820652;0791;209786;217525
79;79;Sakskøbing;Miljøstyrelsen;Denmark;175193;STENKÆRGAARD A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9729;4990;2011;Nystedvej;54,75884635;11,66390511;1;https://dawa.aws.dk/adresser?q=;Nystedvej 79, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 79, 4990 Sakskøbing;https://dawa.aws.dk/adresser?q=Nystedvej 79, 4990 Sakskøbing;6243a482-045c-573d-e044-0003ba298018;5a;470452;0376;19524;445883
79;79;Struer;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;189635;Claus Ravnborg Bjerre;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8722;7600;2007;Holstebrovej;56,45119267;8,601908322;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 79, 7600 Struer;https://dawa.aws.dk/adresser?q=Holstebrovej 79, 7600 Struer;https://dawa.aws.dk/adresser?q=Holstebrovej 79, 7600 Struer;0a3f50be-d709-32b8-e044-0003ba298018;20;1221353;0671;7891;399111
79;79;Struer;Miljøstyrelsen;Denmark;189635;Claus Ravnborg Bjerre;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8722;7600;2012;Holstebrovej;56,45119267;8,601908322;1;https://dawa.aws.dk/adresser?q=;Holstebrovej 79, 7600 Struer;https://dawa.aws.dk/adresser?q=Holstebrovej 79, 7600 Struer;https://dawa.aws.dk/adresser?q=Holstebrovej 79, 7600 Struer;0a3f50be-d709-32b8-e044-0003ba298018;20;1221353;0671;7891;399111
80;80;Fjerritslev;Miljøstyrelsen;Denmark;189692;Ronald Rokkedal;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9028;9690;2012;Gøttruphavevej;57,07670397;9,226086642;1;https://dawa.aws.dk/adresser?q=;Gøttruphavevej 80, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Gøttruphavevej 80, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Gøttruphavevej 80, 9690 Fjerritslev;0a3f50c7-3b89-32b8-e044-0003ba298018;20e;680251;0849;68638;270058
