BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;
35;35;Brønderslev;Miljøstyrelsen;Denmark;10629;Jens Hovalt Bertelsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7349;9700;2009;Bredningen;57,28465448;9,827305626;1;https://dawa.aws.dk/adresser?q=;Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev
35;35;Brønderslev;Miljøstyrelsen;Denmark;10629;Jens Hovalt Bertelsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7349;9700;2010;Bredningen;57,28465448;9,827305626;1;https://dawa.aws.dk/adresser?q=;Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev
35;35;Brønderslev;Miljøstyrelsen;Denmark;10629;Jens Hovalt Bertelsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7349;9700;2011;Bredningen;57,28465448;9,827305626;1;https://dawa.aws.dk/adresser?q=;Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev
35;35;Brønderslev;Miljøstyrelsen;Denmark;10629;Jens Hovalt Bertelsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7349;9700;2012;Bredningen;57,28465448;9,827305626;1;https://dawa.aws.dk/adresser?q=;Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev;https://dawa.aws.dk/adresser?q=Bredningen 35, 9700 Brønderslev
35;35;Haderslev;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;8067;Hans Henning Kraack;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2436;6100;2007;Flovtvej;55,24227191;9,669387478;1;https://dawa.aws.dk/adresser?q=;Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev
35;35;Haderslev;Miljøstyrelsen;Denmark;8067;Hans Henning Kraack;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2436;6100;2008;Flovtvej;55,2422809;9,669387629;1;https://dawa.aws.dk/adresser?q=;Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev
35;35;Haderslev;Miljøstyrelsen;Denmark;8067;GÅRDEJER HANS HENNING KRAACK;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2436;6100;2009;Flovtvej;55,2422809;9,669387629;1;https://dawa.aws.dk/adresser?q=;Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev
35;35;Haderslev;Miljøstyrelsen;Denmark;8067;GÅRDEJER HANS HENNING KRAACK;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2436;6100;2010;Flovtvej;55,2422809;9,669387629;1;https://dawa.aws.dk/adresser?q=;Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev
35;35;Haderslev;Miljøstyrelsen;Denmark;8067;GÅRDEJER HANS HENNING KRAACK;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2436;6100;2011;Flovtvej;55,2422809;9,669387629;1;https://dawa.aws.dk/adresser?q=;Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev
35;35;Haderslev;Miljøstyrelsen;Denmark;8067;GÅRDEJER HANS HENNING KRAACK;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2436;6100;2012;Flovtvej;55,2422809;9,669387629;1;https://dawa.aws.dk/adresser?q=;Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev;https://dawa.aws.dk/adresser?q=Flovtvej 35, 6100 Haderslev
37;37;Bramming;Miljøstyrelsen;Denmark;6535;Darum Svineavl I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;1301;6740;2008;Videkærvej;55,44786904;8,687782177;1;https://dawa.aws.dk/adresser?q=;Videkærvej 37, 6740 Bramming;https://dawa.aws.dk/adresser?q=Videkærvej 37, 6740 Bramming;https://dawa.aws.dk/adresser?q=Videkærvej 37, 6740 Bramming
37;37;Hadsten;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16817;Broholm Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8998;8370;2007;Lyngåvej;56,33482721;9,9876371;1;https://dawa.aws.dk/adresser?q=;Lyngåvej 37, 8370 Hadsten;https://dawa.aws.dk/adresser?q=Lyngåvej 37, 8370 Hadsten;https://dawa.aws.dk/adresser?q=Lyngåvej 37, 8370 Hadsten
38;38;Brande;Miljøstyrelsen;Denmark;237672;ANDELSKARTOFFELMELSFABRIKKEN MIDTJYLLAND A.M.B.A.;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;9537;7330;2009;Herningvej;55,95468366;9,10502755;1;https://dawa.aws.dk/adresser?q=;Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande
38;38;Brande;Miljøstyrelsen;Denmark;237672;ANDELSKARTOFFELMELSFABRIKKEN MIDTJYLLAND A.M.B.A.;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;9537;7330;2010;Herningvej;55,95468366;9,10502755;1;https://dawa.aws.dk/adresser?q=;Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande
38;38;Brande;Miljøstyrelsen;Denmark;237672;ANDELSKARTOFFELMELSFABRIKKEN MIDTJYLLAND A.M.B.A.;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;9537;7330;2011;Herningvej;55,95468366;9,10502755;1;https://dawa.aws.dk/adresser?q=;Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande
38;38;Brande;Miljøstyrelsen;Denmark;237672;ANDELSKARTOFFELMELSFABRIKKEN MIDTJYLLAND A.M.B.A.;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;9537;7330;2012;Herningvej;55,95468366;9,10502755;1;https://dawa.aws.dk/adresser?q=;Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande
38;38;Brande;Miljøstyrelsen;Denmark;237672;ANDELSKARTOFFELMELSFABRIKKEN MIDTJYLLAND A.M.B.A.;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;9537;7330;2013;Herningvej;55,95468366;9,10502755;1;https://dawa.aws.dk/adresser?q=;Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande
38;38;Brande;Miljøstyrelsen;Denmark;237672;ANDELSKARTOFFELMELSFABRIKKEN MIDTJYLLAND A.M.B.A.;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;9537;7330;2014;Herningvej;55,95468366;9,10502755;1;https://dawa.aws.dk/adresser?q=;Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande;https://dawa.aws.dk/adresser?q=Herningvej 38, 7330 Brande
38;38;Brovst;Miljøstyrelsen;Denmark;175125;JENS AAGE HANSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3043;9460;2011;Tranum Engevej;57,14116724;9,51753765;1;https://dawa.aws.dk/adresser?q=;Tranum Engevej 38, 9460 Brovst;https://dawa.aws.dk/adresser?q=Tranum Engevej 38, 9460 Brovst;https://dawa.aws.dk/adresser?q=Tranum Engevej 38, 9460 Brovst
39;39;Hobro;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;10513;Arla Foods Amba Hobro Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;6631;9500;2007;Skivevej;56,64112165;9,785153789;1;https://dawa.aws.dk/adresser?q=;Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro
39;39;Hobro;Miljøstyrelsen;Denmark;10513;Arla Foods Amba Hobro Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;6631;9500;2008;Skivevej;56,64112165;9,785153789;1;https://dawa.aws.dk/adresser?q=;Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro
39;39;Hobro;Miljøstyrelsen;Denmark;10513;Arla Foods Amba Hobro Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;6631;9500;2009;Skivevej;56,64112165;9,785153789;1;https://dawa.aws.dk/adresser?q=;Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro
39;39;Hobro;Miljøstyrelsen;Denmark;10513;Arla Foods Amba Hobro Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;6631;9500;2010;Skivevej;56,64112165;9,785153789;1;https://dawa.aws.dk/adresser?q=;Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro
39;39;Hobro;Miljøstyrelsen;Denmark;10513;Arla Foods Amba Hobro  Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;6631;9500;2012;Skivevej;56,63657445;9,779613972;1;https://dawa.aws.dk/adresser?q=;Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro
39;39;Hobro;Miljøstyrelsen;Denmark;10513;Arla Foods Amba Hobro  Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;6631;9500;2016;Skivevej;56,63657445;9,779613972;1;https://dawa.aws.dk/adresser?q=;Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro;https://dawa.aws.dk/adresser?q=Skivevej 39, 9500 Hobro
39;39;Stoholm Jyll;Miljøstyrelsen;Denmark;66911;Landmand og Udlejer Hans Rauff Hansen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9378;7850;2015;Tastumvej;56,39930509;9,055700253;1;https://dawa.aws.dk/adresser?q=;Tastumvej 39, 7850 Stoholm Jyll;https://dawa.aws.dk/adresser?q=Tastumvej 39, 7850 Stoholm Jyll;https://dawa.aws.dk/adresser?q=Tastumvej 39, 7850 Stoholm Jyll
39;39;Stoholm Jyll;Miljøstyrelsen;Denmark;66911;Landmand og Udlejer Hans Rauff Hansen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9378;7850;2016;Tastumvej;56,39930509;9,055700253;1;https://dawa.aws.dk/adresser?q=;Tastumvej 39, 7850 Stoholm Jyll;https://dawa.aws.dk/adresser?q=Tastumvej 39, 7850 Stoholm Jyll;https://dawa.aws.dk/adresser?q=Tastumvej 39, 7850 Stoholm Jyll
39;39;Stoholm Jyll;miljøstyrelsen;Denmark;66911;Landmand og Udlejer Hans Rauff Hansen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9378;7850;2017;Tastumvej;56,39930509;9,055700253;1;https://dawa.aws.dk/adresser?q=;Tastumvej 39, 7850 Stoholm Jyll;https://dawa.aws.dk/adresser?q=Tastumvej 39, 7850 Stoholm Jyll;https://dawa.aws.dk/adresser?q=Tastumvej 39, 7850 Stoholm Jyll
40;40;Aalborg;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16769;TULIP FOOD COMPANY P/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2007;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY P/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2008;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY P/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2009;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY P/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2010;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY P/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2011;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2012;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2013;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2015;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;Miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2016;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Aalborg;miljøstyrelsen;Denmark;16769;TULIP FOOD COMPANY A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;7059;9000;2017;Østerbro;57,04464759;9,93582079;1;https://dawa.aws.dk/adresser?q=;Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg;https://dawa.aws.dk/adresser?q=Østerbro 40, 9000 Aalborg
40;40;Hejnsvig;Miljøstyrelsen;Denmark;189581;JOHN JØRGENSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7374;7250;2011;Kolding Landevej;55,66744418;9,046214529;1;https://dawa.aws.dk/adresser?q=;Kolding Landevej 40, 7250 Hejnsvig;https://dawa.aws.dk/adresser?q=Kolding Landevej 40, 7250 Hejnsvig;https://dawa.aws.dk/adresser?q=Kolding Landevej 40, 7250 Hejnsvig
40;40;Hejnsvig;Miljøstyrelsen;Denmark;189581;JOHN JØRGENSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7374;7250;2012;Kolding Landevej;55,6733609;9,032833643;1;https://dawa.aws.dk/adresser?q=;Kolding Landevej 40, 7250 Hejnsvig;https://dawa.aws.dk/adresser?q=Kolding Landevej 40, 7250 Hejnsvig;https://dawa.aws.dk/adresser?q=Kolding Landevej 40, 7250 Hejnsvig
40;40;Nibe;Miljøstyrelsen;Denmark;123874;Søren Krogh;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6748;9240;2008;Vårvej;56,99371735;9,433178394;1;https://dawa.aws.dk/adresser?q=;Vårvej 40, 9240 Nibe;https://dawa.aws.dk/adresser?q=Vårvej 40, 9240 Nibe;https://dawa.aws.dk/adresser?q=Vårvej 40, 9240 Nibe
41;41;Aarup;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2007;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2008;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2009;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2010;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2011;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2012;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2013;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Gitte Lerche-Simonsen Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2014;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Eskelund Svineproduktion Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2015;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;Miljøstyrelsen;Denmark;16863;Eskelund Svineproduktion Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2016;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Aarup;miljøstyrelsen;Denmark;16863;Eskelund Svineproduktion Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9159;5560;2017;Assensvej;55,35469313;10,05069665;1;https://dawa.aws.dk/adresser?q=;Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup;https://dawa.aws.dk/adresser?q=Assensvej 41, 5560 Aarup
41;41;Bøvlingbjerg;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;6923;Erling Bech Poulsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;1563;7650;2007;Høvsørevej;56,43400736;8,187724636;1;https://dawa.aws.dk/adresser?q=;Høvsørevej 41, 7650 Bøvlingbjerg;https://dawa.aws.dk/adresser?q=Høvsørevej 41, 7650 Bøvlingbjerg;https://dawa.aws.dk/adresser?q=Høvsørevej 41, 7650 Bøvlingbjerg
41;41;Bøvlingbjerg;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16892;Rysensteen Svineproduktionv/ Susanne Schliemann og Erling Bech Poulsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9190;7650;2007;Høvsørevej;56,45089563;8,176380724;1;https://dawa.aws.dk/adresser?q=;Høvsørevej 41, 7650 Bøvlingbjerg;https://dawa.aws.dk/adresser?q=Høvsørevej 41, 7650 Bøvlingbjerg;https://dawa.aws.dk/adresser?q=Høvsørevej 41, 7650 Bøvlingbjerg
41;41;Fjerritslev;Miljøstyrelsen;Denmark;66878;Møller I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4262;9690;2008;Hødeshøjvej;57,03796579;9,373217291;1;https://dawa.aws.dk/adresser?q=;Hødeshøjvej 41, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Hødeshøjvej 41, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Hødeshøjvej 41, 9690 Fjerritslev
41;41;Fjerritslev;Miljøstyrelsen;Denmark;66878;Møller I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4262;9690;2009;Hødeshøjvej;57,03796579;9,373217291;1;https://dawa.aws.dk/adresser?q=;Hødeshøjvej 41, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Hødeshøjvej 41, 9690 Fjerritslev;https://dawa.aws.dk/adresser?q=Hødeshøjvej 41, 9690 Fjerritslev
43;43;Skanderborg;Miljøstyrelsen;Denmark;123894;Foerlevgård V/ Finn Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9046;8660;2008;Låsbyvej;56,06442799;9,896984466;1;https://dawa.aws.dk/adresser?q=;Låsbyvej 43, 8660 Skanderborg;https://dawa.aws.dk/adresser?q=Låsbyvej 43, 8660 Skanderborg;https://dawa.aws.dk/adresser?q=Låsbyvej 43, 8660 Skanderborg
43;43;Ullerslev;Miljøstyrelsen;Denmark;158331;GDR ASGER HANSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;447;5540;2009;Mullerupvej;55,39485003;10,67114457;1;https://dawa.aws.dk/adresser?q=;Mullerupvej 43, 5540 Ullerslev;https://dawa.aws.dk/adresser?q=Mullerupvej 43, 5540 Ullerslev;https://dawa.aws.dk/adresser?q=Mullerupvej 43, 5540 Ullerslev
