CVR;P-nummer;mainPno;namePno;addressPno;zipcodePno;cityPno;protectedPno;phonePno;emailPno;startdatePno;enddatePno;employeesPno;addresscoPno;industrycodePno;industrydescPno;Lat;Lon
34842280;1018217526;True;Minigrise.dk I/S;Klodskovvej 55;4800.0;Nykøbing F;True;12345678.0;cybersmurf@mail.dk;01/10 - 2012;31/12 - 2016;;;14610;Avl af smågrise;54,82091;11,82481
27243312;1009972133;False;Christian Madsen;Skovbrynet 14;4220.0;Korsør;False;58353985.0;;10/07 - 2003;31/12 - 2007;;;11210;Gartnerier;55,34606;11,11585
27243312;1017041041;True;Christian Hald Madsen;Skovbrynet 14;4220.0;Korsør;False;60853985.0;bmgranly@gmail.com;12/08 - 2011;30/06 - 2017;0;;14610;Avl af smågrise;55,34606;11,11585
72491513;1002374158;True;GDR FRODE CHRISTENSEN;Ildvedvej 80;7300.0;Jelling;False;75873682.0;;05/12 - 1982;30/06 - 2017;0;;14610;Avl af smågrise;55,81425;9,46958
27466966;1002761700;True;Egegaard Landbrug I/S;Randersvej 245;8450.0;Hammel;False;;;01/07 - 1974;06/03 - 2016;1;;14610;Avl af smågrise;56,30711;9,87011
26701937;1001840138;True;Lars Due;Møllevangsvej 1;4700.0;Næstved;False;55965550.0;tramsholtegaard@gmail.com;12/10 - 1964;30/06 - 2014;0;;14610;Avl af smågrise;55,21448;11,57796
25950704;1008340648;True;I/S Brunsgaard;Kokhavevej 1;6630.0;Rødding;False;;;01/01 - 2001;28/02 - 2011;0;;14610;Avl af smågrise;55,40202;9,11036
26153883;1002040704;True;I/S Skov Jensen v/ Peter Skov Jensen & Bent Skov Jensen;Hvalpsundvej 11;9240.0;Nibe;False;;;01/07 - 2001;30/04 - 2008;1;;14610;Avl af smågrise;56,92239;9,61872
26545803;1009035628;True;Kurt Lundgaard Jensen;Værkmestergade 2;8000.0;Aarhus C;False;96954048.0;;01/04 - 2002;01/10 - 2018;2-4;Advokat Søren Christensen Volder;14610;Avl af smågrise;56,15028;10,20929
84885312;1002706304;True;OPPELSTRUP ØSTERGÅRD V/O SKÅRHØJ;Oppelstrupvej 85;9260.0;Gistrup;False;98333052.0;;01/08 - 1978;29/06 - 2018;0;;14610;Avl af smågrise;56,9486;9,99488
38365215;1001766412;True;Niels og Jakob Voldby Jensen;Tranholmvej 16;8765.0;Klovborg;False;75761321.0;;01/05 - 1972;30/06 - 2011;1;;14610;Avl af smågrise;55,96222;9,49145
15572744;1000946360;True;Landbrug v/Jørgen Jagd;Østerlundvej 9;6040.0;Egtved;False;75551617.0;j.jagd@get2net.dk;01/08 - 1991;30/09 - 2012;0;;14610;Avl af smågrise;55,60827;9,3668
15402083;1000917478;True;GÅRDEJER HENRIK ANDERSEN;Vestergade 43, 1;5000.0;Odense C;False;64841278.0;;01/09 - 1991;26/09 - 2018;2-4;Advokat Jens Jacob Dühr;14610;Avl af smågrise;55,39547;10,38494
69614310;1002301303;True;Axel Olsen;Nysumvej 1B;9510.0;Arden;False;98398025.0;;31/12 - 1977;31/12 - 2016;0;;14610;Avl af smågrise;56,7724;9,81236
74756816;1002439500;True;BROBAK V/KARSTEN H PEDERSEN;Rakkebyvej 380;9800.0;Hjørring;False;98998283.0;;23/02 - 1984;31/12 - 2016;10-19;;14610;Avl af smågrise;57,41253;9,90503
17254332;1001252568;True;LANDMAND HENRIK HANGHØJ;Badskærvej 60;9352.0;Dybvad;False;98864102.0;henrik@kokgaarden.dk;01/10 - 1993;31/12 - 2016;0;;14610;Avl af smågrise;57,27299;10,382
11912575;1000298158;True;KARSTEN THUESEN;Dusager 10;8200.0;Aarhus N;False;74847264.0;;01/11 - 1987;07/03 - 2016;2-4;Adv. Søren C. Volder;14610;Avl af smågrise;56,17762;10,2145
16350672;1001084479;True;I/S VIBY ENGGÅRD;Kauslundevej 140;5500.0;Middelfart;False;64403041.0;buhl@buhls.dk;01/09 - 1992;31/03 - 2009;2-4;;14610;Avl af smågrise;55,472839;9,807575
20363975;1004263893;True;HEGNSGÅRD I/S V/TORBEN HANSEN OG STEEN HANSEN;Odensevej 19;5672.0;Broby;False;62691252.0;;01/07 - 1997;04/09 - 2014;2-4;;14610;Avl af smågrise;55,26651;10,25281
26031737;1008431430;True;Martin Jørgensen;Tirslund Sognevej 5;6520.0;Toftlund;False;73909003.0;;01/05 - 2001;30/06 - 2019;0;;14610;Avl af smågrise;55,21509;9,10888
14051287;1000671724;True;GITTE HANSEN OG JENS ERIK HANSEN;Kværndrup Vænge 17;5772.0;Kværndrup;False;62271096.0;;15/04 - 1990;22/04 - 2015;0;;14610;Avl af smågrise;55,16427;10,56584
58598119;1002084265;True;HENNING STEFFENSEN;Lundbjergvej 111;7080.0;Børkop;False;75861097.0;;01/08 - 1976;30/06 - 2016;0;;14610;Avl af smågrise;55,64879;9,70316
19896609;1006116694;False;SKOVLY ESLUNDVEJ 20-ENNER-HORSENS; 39;9999.0;Ukendt;False;;;01/01 - 1997;30/06 - 1997;;;980000;Uoplyst;56,03481674194336;9,319071769714355
19896609;1001812277;True;Skovly/Østergård;Vitus Berings Plads 5;8700.0;Horsens;False;;;27/10 - 1964;19/03 - 2015;2-4;Advokat Lars Langhoff;14610;Avl af smågrise;55,86161;9,84214
28600283;1002525272;True;Vadbjerggård I/S v/Hans Christian og Jes Hansen Skøtt;Avnøvej 61;6100.0;Haderslev;False;74567073.0;;01/07 - 1984;31/12 - 2017;2-4;;14610;Avl af smågrise;55,31945;9,57663
19805034;1003993791;True;Mogens Wiedemann Daabeck;Røllum Skovvej 36;6200.0;Aabenraa;False;74613458.0;daabeck@pc.dk;01/01 - 1997;30/06 - 2019;0;;14610;Avl af smågrise;55,00011;9,38559
71696014;1010026098;False;NIELS JØRGEN PEDERSEN;Attenagrevej 1;6950.0;Ringkøbing;False;;;01/07 - 2003;01/07 - 2003;;;12300;Dyrkning af citrusfrugter;56,10885;8,42838
71696014;1002350931;True;NIELS JØRGEN PEDERSEN;Rådhuspladsen 3;8000.0;Aarhus C;False;97346212.0;;01/09 - 1982;24/08 - 2012;1;Adv C J Madsen;14610;Avl af smågrise;56,15331;10,20349
71696014;1010512243;False;NIELS JØRGEN PEDERSEN;Attenagrevej 1;6950.0;Ringkøbing;False;97346203.0;;16/04 - 2004;16/04 - 2004;;;980000;Uoplyst;56,10885;8,42838
58605913;1002084447;True;NIELS LARSEN;Povlskrovej 55;6520.0;Toftlund;False;74519999.0;;25/02 - 1973;20/05 - 2012;0;;14610;Avl af smågrise;55,1436;8,9069
25512510;1001385970;True;Vasegård v/Peter Ole Avnskov Hansen;Gammelgang 22;4293.0;Dianalund;False;;;15/07 - 2000;12/10 - 2016;0;;14610;Avl af smågrise;55,55039;11,48224
26971926;1009662495;True;Aagaard I/S v/Lars og Henrik Alexandersen;Rigtrupvej 48;8370.0;Hadsten;False;;;01/01 - 2003;31/12 - 2014;0;;14610;Avl af smågrise;56,36813;10,19964
27647502;1010458583;True;Landbrug v/Jens Bønnerup Sørensen;Dalgas Avenue 42;8000.0;Aarhus C;False;86320485.0;;01/01 - 2004;05/08 - 2015;0;Advokat Morten Moltke Nygaard;14610;Avl af smågrise;56,14078;10,20369
29431809;1012179665;True;Peder Krøjgård;Fastrupvej 16;7400.0;Herning;False;97116385.0;;01/06 - 2006;14/08 - 2015;0;;14610;Avl af smågrise;56,104;9,05469
14581189;1000767300;True;KURT LUND SØRENSEN;Havensvej 10;9300.0;Sæby;False;40404661.0;kls@email.dk;01/10 - 1990;01/12 - 2015;2-4;Kæret;14610;Avl af smågrise;57,31454;10,38473
21000248;1004635519;True;I/S HOUMØLLE V/JENS SVENNINSEN OG CHRESTEN SØNDERGÅRD;Blåborgvej 40;7960.0;Karby;False;97769125.0;;15/07 - 1998;31/03 - 2010;2-4;;14610;Avl af smågrise;56,76546;8,61894
29236224;1011972949;True;Højlund I/S v/Kristen og Flemming Damgaard;Nyvang 9;6640.0;Lunderskov;False;75559042.0;;01/01 - 2006;31/12 - 2010;2-4;;14610;Avl af smågrise;55,54958;9,38167
46773128;1001886882;True;ANKER AARUP;Nordmarken 6;6950.0;Ringkøbing;False;97337015.0;aarupbredmose@mail.tele.dk;01/05 - 1969;31/03 - 2013;0;;14610;Avl af smågrise;56,13225;8,18143
11295436;1005374512;False;VILLE SØRENSEN; 7;9999.0;Ukendt;False;;;15/03 - 1978;09/01 - 1983;;;980000;Uoplyst;56,03481674194336;9,319071769714355
11295436;1000213483;True;VILLE SØRENSEN;Præstegårdsvej 54;7700.0;Thisted;False;97971516.0;;10/01 - 1983;31/12 - 2014;2-4;;14610;Avl af smågrise;56,95711;8,61977
25847598;1008208022;True;Gårdejere Jens Errebo Knudsen og Heidi Errebo Mølgaard;Haverslevvej 26;9530.0;Støvring;False;;;01/01 - 2001;30/09 - 2011;0;;14610;Avl af smågrise;56,841984;9,7852329
17147773;1001231963;True;NIELS ØSTERGAARD CHRISTENSEN;Rude Havvej 153;8300.0;Odder;False;86558031.0;;01/08 - 1993;31/12 - 2017;2-4;;14610;Avl af smågrise;55,99656;10,23793
15159030;1000871705;True;SUSANNE PEDERSEN OG PEDER PEDERSEN;Kragemosevej 7;5683.0;Haarby;False;;;01/06 - 1991;31/05 - 2015;5-9;;14610;Avl af smågrise;55,19758;10,06123
32004652;1015159185;True;Storgården v/Peter Mikael Kiær;Storgårdsvej 1;4690.0;Haslev;False;56381620.0;pki@dlgnet.dk;01/01 - 2009;30/06 - 2014;2-4;;14610;Avl af smågrise;55,37841;11,96458
27530257;1015015264;False;Haldumgård I/S;Skanderborgvej 156;8382.0;Hinnerup;False;;;01/01 - 2008;01/01 - 2008;;;14610;Avl af smågrise;56,27639;10,03784
27530257;1002432762;True;Haldumgård I/S;Haraldslundvej 8;8382.0;Hinnerup;False;;;01/03 - 1983;31/12 - 2012;0;;14610;Avl af smågrise;56,28199;10,10128
27530257;1015015221;False;Haldumgård I/S;Skanderborgvej 156;8382.0;Hinnerup;False;;;01/01 - 2008;30/06 - 2012;0;;14610;Avl af smågrise;56,27639;10,03784
13538182;1000581964;True;GÅRDEJER HUGO GLINTBORG KUDSK;John F. Kennedys Plads 1K, 6;9000.0;Aalborg;False;97566165.0;;01/10 - 1989;06/04 - 2016;2-4;Adv. Rune Hyllested;14610;Avl af smågrise;57,04232;9,91835
10883849;1008297548;True;Aspfarmen v/Frank Johansen;Lille Torv 6;8000.0;Århus C;False;;;25/06 - 1999;28/01 - 2010;1;Advokat Johnny H Madsen;14610;Avl af smågrise;56,1578;10,20693
10883849;1000147485;False;TINGHØJ AUTO SERVICE V/FRANK JOHANSEN;Stilbjergvej 52;6800.0;Varde;False;;;01/04 - 1984;24/06 - 1999;5-9;;502010;Autoreparationsværksteder;55,66165;8,46705
75583311;1002464289;True;GÅRDEJER INGER OLESEN;Hveddevej 34;6933.0;Kibæk;False;97196015.0;;17/10 - 1984;30/09 - 2009;0;;14610;Avl af smågrise;55,99907;8,89272
75583311;1007632122;False;GÅRDEJER INGER OLESEN;Hveddevej 34;6933.0;Kibæk;False;;;17/10 - 1984;17/10 - 1984;;;12300;Dyrkning af citrusfrugter;55,99907;8,89272
75583311;1008735456;False;GÅRDEJER INGER OLESEN;Hveddevej 34;6933.0;Kibæk;False;;;18/10 - 1984;18/10 - 1984;;;12300;Dyrkning af citrusfrugter;55,99907;8,89272
17835777;1004526744;True;Ejendomsinteressentskabet Rønbækgård I/S;Ringsbjergvej 12A, 1;4682.0;Tureby;False;56283101.0;fsh@dlgpost.dk;01/04 - 1998;31/03 - 2012;0;;14610;Avl af smågrise;55,39646;12,10195
17835777;1005928222;False;EJENDOMSINTERESSENTSKABET RØNBÆKGAARD I/S; 40;9999.0;Ukendt;False;;;10/06 - 1994;31/03 - 1998;;;980000;Uoplyst;56,03481674194336;9,319071769714355
11813186;1000281020;True;GÅRDEJER REGNAR CHRISTENSEN;Birkmosevej 291;9740.0;Jerslev J;False;98834093.0;;03/07 - 1967;25/03 - 2015;0;;14610;Avl af smågrise;57,29061;10,14998
26057000;1001666129;True;Brunsgaard I/S v/Arne Thomsen og Per Helligsø;Sønderkjærsvej 13;6971.0;Spjald;False;97384804.0;;01/04 - 2001;31/12 - 2012;2-4;;14610;Avl af smågrise;56,16194;8,50311
26909295;1002622385;True;Herluf Vindbjerg;Torvegade 16;6600.0;Vejen;False;75344120.0;;03/07 - 1967;26/01 - 2015;0;Advokat Verner Holm;14610;Avl af smågrise;55,47668;9,13655
18844133;1003579936;True;LANDMAND BO VESTERGÅRD-NIELSEN;Amtmandstoften 3;9800.0;Hjørring;False;98999049.0;;15/10 - 1995;04/03 - 2015;1;Adv. E B Sørensen;14610;Avl af smågrise;57,45823;9,98937
29502382;1012281761;True;Fogdal-Lauritsen I/S v/Holger Thusholt Lauritsen, Søren Fogdal Jensen og Erik Fogdal Jensen;Korsbækvej 7;7550.0;Sørvad;False;28198745.0;tinaerik@tiscali.dk;01/07 - 2006;31/12 - 2010;1;;14610;Avl af smågrise;56,27858;8,72621
18646609;1003510931;True;I/S ØMARKSGAARD;Ømarksvej 5;9610.0;Nørager;False;;;01/04 - 1995;02/10 - 2009;1;;14610;Avl af smågrise;56,71596;9,59423
18628341;1003505617;True;EJNER HUNDAHL HANSEN;Sejlhøjvej 2;7700.0;Thisted;False;97923838.0;ejner.hansen@dlgtele.dk;07/07 - 1995;30/06 - 2018;2-4;;14610;Avl af smågrise;56,9948;8,66073
27361587;1001742820;True;Danalund I/S v/Finn F. Jensen & Brian Eriksen;Hovslundvej 19;6230.0;Rødekro;False;;;01/01 - 1972;30/09 - 2008;2-4;;14610;Avl af smågrise;55,14244;9,36075
17082108;1001218805;True;Nørkjær v/Jan Henrik Have;Lundborgvej 18;8800.0;Viborg;False;97564587.0;;21/06 - 1993;10/04 - 2014;5-9;Advokat Birgitte Jørgensen;14610;Avl af smågrise;56,46555;9,37446
21628581;1006300337;False;JESPER TONNESEN; 2B;9999.0;Ukendt;False;;;01/05 - 1999;30/06 - 1999;;;980000;Uoplyst;56,03481674194336;9,319071769714355
21628581;1000757495;True;Norupgård v/Jesper Tonnesen;Lundborgvej 18;8800.0;Viborg;False;97732317.0;;01/04 - 1988;28/11 - 2014;0;Adv. Birgitte Jørgensen;14610;Avl af smågrise;56,46555;9,37446
25841603;1008201230;True;I/S Skærbækgaard;Solbuen 8;8722.0;Hedensted;False;75895102.0;;01/01 - 2001;31/03 - 2018;2-4;;14610;Avl af smågrise;55,76205;9,63426
94358256;1002850768;True;GÅRDEJER MIKAEL STÆR HANSEN;Nygade 9;4700.0;Næstved;False;58859241.0;;01/01 - 1984;24/06 - 2013;2-4;Adv Thomas Colstrup;14610;Avl af smågrise;55,23181;11,76008
25870042;1008248334;True;Søndergaard I/S v/Johan Christian Søndergaard & Ulrik Christian Søndergaard;Kvisselholtvej 76;9330.0;Dronninglund;False;98854158.0;;01/01 - 2001;31/12 - 2012;0;;14610;Avl af smågrise;57,21374;10,35394
27204910;1001609818;True;GÅRDEJER HARALD FISKER;Lybyvej 2;7870.0;Roslev;False;97574342.0;;03/07 - 1967;31/12 - 2009;0;;14610;Avl af smågrise;56,66083;9,00767
27204910;1006473967;False;GÅRDEJER HARALD FISKER; 2;9999.0;Ukendt;False;;;26/07 - 1956;02/07 - 1967;;;980000;Uoplyst;56,03481674194336;9,319071769714355
85889052;1002732752;True;SPECIALARBEJDER AKSEL EMIL KJÆR JENSEN;Gl. Færgevej 20;7700.0;Thisted;False;97939064.0;;10/02 - 1982;30/06 - 2008;0;;14610;Avl af smågrise;56,8821397;8,6274538
11512992;1000248143;True;GÅRDEJER HENRY JAKOBSEN;Saltougvej 2;4943.0;Torrig L;False;54937411.0;;01/01 - 1977;30/06 - 2011;0;;14610;Avl af smågrise;54,90165;11,28654
15189908;1000877284;True;Landmand Hans Erik K Dollerup;Fredbjergvej 71;9640.0;Farsø;False;98633585.0;;31/05 - 1991;31/03 - 2010;2-4;;14610;Avl af smågrise;56,78134;9,32046
32862268;1016063092;True;Kroghsgaard;Palsgårdvej 11;8766.0;Nørre Snede;False;75771045.0;Krogh@kroghsgaard.dk;01/05 - 2010;19/08 - 2015;0;;14610;Avl af smågrise;55,99596;9,42294
28527101;1011280281;True;Stampen I/S v/Kurt og Claus Bach;Stampenvej 5-7;8960.0;Randers SØ;False;;;01/01 - 2005;31/01 - 2014;0;;14610;Avl af smågrise;56,42278;10,15819
69004318;1002286171;True;KRISTIAN NIELSEN;Lynevej 19;6870.0;Ølgod;False;75250283.0;;01/01 - 1978;30/06 - 2013;0;;14610;Avl af smågrise;55,79267;8,55341
84270016;1002690815;True;EJNAR SØRENSEN;Odensevej 44;5620.0;Glamsbjerg;False;64721615.0;;01/02 - 1971;30/06 - 2011;0;;14610;Avl af smågrise;55,27018;10,13678
84270016;1006892271;False;EJNAR SØRENSEN; 44;9999.0;Ukendt;False;;;20/10 - 1970;31/01 - 1971;;;980000;Uoplyst;56,03481674194336;9,319071769714355
17470485;1001294004;True;JØRN ROSSEN;Havretoften 25;6200.0;Aabenraa;False;74685395.0;;15/12 - 1993;30/06 - 2011;2-4;;14610;Avl af smågrise;54,981;9,50975
12611749;1000415844;True;LANDMAND KNUD HENNING PEDERSEN;Bårupvej 7;4360.0;Kirke Eskilstrup;False;59180261.0;;01/04 - 1992;10/11 - 2010;5-9;;14610;Avl af smågrise;55,55758660860056;11,769377880315762
12611749;1005521874;False;LANDMAND KNUD HENNING PEDERSEN; 7;9999.0;Ukendt;False;;;01/10 - 1988;31/03 - 1992;;;980000;Uoplyst;56,03481674194336;9,319071769714355
20917792;1004587633;True;LL MYREGÅRD V/KIM RASMUSSEN;Fåregårdsvej 13;3770.0;Allinge;False;56484105.0;;01/07 - 1998;31/05 - 2009;0;;14610;Avl af smågrise;55,22414;14,83183
26675057;1009187231;True;Hans Henrik Kongsted;Skellerupvej 75;8600.0;Silkeborg;False;;;01/07 - 2002;31/08 - 2010;1;;14610;Avl af smågrise;56,16991;9,68009
15024488;1005696358;False;Hr Erik Jensen;Hostrupvej 49, 1;9500.0;Hobro;False;;;01/04 - 1991;01/09 - 2001;;;11110;Kornavl;56,64504;9,79253
15024488;1011360803;True;Erik Jensen;Skibbrogade 3, 3;9000.0;Aalborg;False;98549399.0;;01/01 - 2005;27/08 - 2014;0;Advokat Anders Braad;14610;Avl af smågrise;57,05356;9,91284
75007353;1002446592;True;GÅRDEJER JOHN NIELSEN;Bøgelundsvej 16;4800.0;Nykøbing F;False;54868544.0;;01/08 - 1988;31/03 - 2008;2-4;;14610;Avl af smågrise;54,78565;11,95766
82010017;1002634990;True;RUNDBJERG V/VALDEMAR SCHULTZ;Rundbjergvej 2A;6535.0;Branderup J;False;74835387.0;;01/05 - 1977;31/03 - 2013;0;;14610;Avl af smågrise;55,13885;9,04762
32391133;1015565396;True;Heine Overgaard Ploug;Sønderkjærsvej 13;6971.0;Spjald;False;26297382.0;h.overgaardploug@gmail.com;15/09 - 2009;31/12 - 2015;;;14610;Avl af smågrise;56,16194;8,50311
10203759;1022773379;True;Dødsboet efter Jes Thomsen;Toftlundvej 104;6760.0;Ribe;False;;;17/04 - 2017;29/09 - 2018;;Flemming Thomsen;14610;Avl af smågrise;55,26133;8,89222
10553539;1000095580;True;GÅRDEJER HANS RASMUSSEN;Torsholmsalle 4;3400.0;Hillerød;False;48286184.0;;01/12 - 1992;20/02 - 2014;0;;14610;Avl af smågrise;55,95087;12,22624
10553539;1005320459;False;GÅRDEJER HANS RASMUSSEN; 4;9999.0;Ukendt;False;;;03/07 - 1967;30/11 - 1992;;;980000;Uoplyst;56,03481674194336;9,319071769714355
79397814;1011890454;True;Udlejning v/Ivan Pedersen;Bjerrevej 112;8850.0;Bjerringbro;False;86658568.0;;01/01 - 2006;26/08 - 2015;0;;14610;Avl af smågrise;56,35833;9,56385
89178053;1002812579;True;ISOLATØR PAUL BISGAARD;Gl Viborgvej 36;8450.0;Hammel;False;86961939.0;;03/07 - 1967;31/12 - 2014;0;;14610;Avl af smågrise;56,2448276;9,7950338
68451310;1002273233;True;JENS AAGE HANSEN;Hemmeshøjvej 6;4241.0;Vemmelev;False;58382413.0;;03/06 - 1982;27/03 - 2013;0;;14610;Avl af smågrise;55,36158;11,28434
10051045;1000009779;True;PEDER TOFT;Kjeldbjergvej 3;7800.0;Skive;False;97545283.0;;03/07 - 1967;30/06 - 2008;0;;14610;Avl af smågrise;56,47679;9,05345
80445113;1002597599;True;CLAUS SKAFTE;Arningevej 33;4900.0;Nakskov;False;54922621.0;;01/10 - 1973;27/09 - 2014;0;;14610;Avl af smågrise;54,80199;11,20111
25972074;1008365489;True;MUNKEBOGÅRD;Kanalvej 4;5600.0;Faaborg;False;62272728.0;;09/03 - 2001;21/01 - 2011;5-9;Adv Ole Vojdeman;14610;Avl af smågrise;55,093956;10,242097
19419436;1003806755;True;JESPER HOUE;Buen 47;7752.0;Snedsted;False;97931001.0;;15/08 - 1996;31/12 - 2017;2-4;;14610;Avl af smågrise;56,86929;8,58808
27539335;1010318188;False;Ll Kraghede v/Peter Marius Bastholm & Klaus Isak Bastholm;Tylstrupvej 66;9320.0;Hjallerup;False;;;01/01 - 2004;01/01 - 2004;;;13000;Planteformering;57,18695;10,07894
27539335;1001617687;True;Ll Kraghede v/Peter Marius Bastholm & Klaus Isak Bastholm;Tylstrupvej 66;9320.0;Hjallerup;False;;;20/04 - 1970;30/06 - 2014;0;;14610;Avl af smågrise;57,18695;10,07894
28917139;1011644682;True;Gårdejer Frank Højgård Andersen;Hans Broges Gade 2;8000.0;Aarhus C;False;;;01/08 - 2005;07/04 - 2016;5-9;Adv. Henrik S. Jensen;14610;Avl af smågrise;56,14511;10,20402
29441464;1012192513;True;Jonas Anders Olesen;Rørbækvej 1;7323.0;Give;False;;;01/01 - 2006;31/12 - 2019;0;Rørbæk Hovedgaard;14610;Avl af smågrise;55,93024;9,34996
34992827;1018431323;True;Heine Overgaard Ploug;Herningvej 1, st;6950.0;Ringkøbing;True;;h.overgaardploug@gmail.com;15/04 - 2013;18/01 - 2016;5-9;Advokat Allan Brunsvig Sørensen;14610;Avl af smågrise;56,08864;8,24702
36998466;1020661484;True;Patricia Clausen;Dageløkkevej 10;5953.0;Tranekær;True;;Ole_eliasson@hotmail.com;01/10 - 2015;24/02 - 2020;0;tågebjerg gård;14610;Avl af smågrise;55,06182;10,87811
86130416;1002739472;True;GÅRDEJER HENRY HEDEGAARD GRAVESEN;Hejringvej 9;9500.0;Hobro;False;98548152.0;;20/07 - 1978;31/12 - 2019;2-4;;14610;Avl af smågrise;56,6354;9,654
13002932;1000482380;True;HANS MARTIN HANSEN;Vindumvej 178;8840.0;Rødkærsbro;False;86659239.0;;01/03 - 1981;25/04 - 2018;0;;14610;Avl af smågrise;56,37318;9,48187
49159412;1001927683;True;PETER CARSTENSEN;Tjørnebakken 8;6510.0;Gram;False;74822289.0;;01/08 - 1974;31/10 - 2009;0;;14610;Avl af smågrise;55,28543;9,037
75573413;1002463944;True;BISPEGÅRDEN V/ANDERS LA COUR MØLLER;Smedegade 25;6440.0;Augustenborg;False;74471608.0;;01/10 - 1984;22/09 - 2017;0;;14610;Avl af smågrise;54,96575;9,89706
85707515;1002727785;True;JENS SNEDKER;Birkelundvej 3;6541.0;Bevtoft;False;74519345.0;;03/01 - 1977;03/02 - 2019;5-9;;14610;Avl af smågrise;55,16544;9,18568
81445117;1002622403;True;POUL NØRGAARD;Elsøvej 273;7900.0;Nykøbing M;False;97744335.0;;31/07 - 1977;01/01 - 2014;2-4;;14610;Avl af smågrise;56,80554;8,71633
26709156;1009229554;True;Per Godske Pedersen;Villumstrupvej 5;5853.0;Ørbæk;False;;;01/07 - 2002;31/01 - 2013;0;;14610;Avl af smågrise;55,28153;10,65166
67638328;1002255377;True;GRD HANS CONRADSEN;Favrvrå Bygade 9;6070.0;Christiansfeld;False;74562179.0;;01/01 - 1982;31/12 - 2019;0;;14610;Avl af smågrise;55,34146;9,47043
33663102;1016910658;True;Skelbæk Opformering v/ Jens Schultz;Humlefægyde 32;6070.0;Christiansfeld;False;29851293.0;;01/06 - 2011;30/04 - 2020;0;;14610;Avl af smågrise;55,36566;9,52757
19540677;1002519029;True;LERHØJGAARD V/JOHN SIMONSEN;Tingskovvej 10;5750.0;Ringe;False;62661761.0;lerhojgaard@mail.dk;01/07 - 1984;29/06 - 2014;0;;14610;Avl af smågrise;55,19144;10,39683
10355885;1000062874;True;GÅRDEJER ERIK TIND CHRISTENSEN;Grenstenvej 42;8870.0;Langå;False;86467665.0;;01/07 - 1986;30/06 - 2014;1;;14610;Avl af smågrise;56,42279;9,92617
12816391;1000450207;True;BJARNE OLSEN;Noersgårdvej 18;7620.0;Lemvig;False;97895240.0;;11/07 - 1988;14/06 - 2020;0;;14610;Avl af smågrise;56,51047;8,12801
12574894;1000409663;True;KAREN BASTHOLM;Faurholtvej 10;9320.0;Hjallerup;False;98282484.0;;09/09 - 1988;30/06 - 2017;0;;14610;Avl af smågrise;57,1497;10,09341
15327448;1000903958;True;MOLLERUP STORGÅRD I/S V/EVA NIELSEN OG KNUD E. NIELSEN;Mollerup Bygade 6;8600.0;Silkeborg;False;86841071.0;;01/08 - 1991;25/10 - 2017;0;;14610;Avl af smågrise;56,15473;9,7246
14842705;1000815521;True;BIRTHE OG NIELS NIELSEN;Krollerupvej 19;8723.0;Løsning;False;75893735.0;bvn01@godmail.dk;01/01 - 1991;11/12 - 2018;10-19;Krollerupvej 19;14610;Avl af smågrise;55,82538;9,67383
19845001;1006112158;False;MORTEN ADAMSEN; 60;9999.0;Ukendt;False;;;01/03 - 1997;13/04 - 1998;;;980000;Uoplyst;56,03481674194336;9,319071769714355
19845001;1004525736;True;MORTEN ADAMSEN;Skolegade 24;4800.0;Nykøbing F;False;54966327.0;;14/04 - 1998;25/09 - 2012;0;Adv M Jensen;14610;Avl af smågrise;54,76755;11,87146
19718778;1003949670;True;Storgården I/S;Storgårdsvej 1;4690.0;Haslev;False;56381622.0;;01/01 - 1997;31/03 - 2009;2-4;;14610;Avl af smågrise;55,37841;11,96458
36120207;1019833824;True;Østergaard Landbrug I/S;Kirkevej 4;8765.0;Klovborg;True;41947926.0;mortenfrausinghove@hotmail.com;01/09 - 2014;14/02 - 2018;2-4;Morten Hove;14610;Avl af smågrise;55,9384;9,49371
19113981;1003685087;True;GÅRDEJER IB BORUP PEDERSEN;Rådhustorvet 4;8900.0;Randers C;False;86479322.0;;01/04 - 1996;14/10 - 2015;0;Advokat Kim Mouritsen;14610;Avl af smågrise;56,46105;10,03655
26942950;1009616574;True;Julsgård - Torben Brask Pedersen;Vester Allé 4;8000.0;Aarhus C;False;86654014.0;;01/01 - 2003;25/06 - 2015;2-4;Advokat Trine Hasselbalch;14610;Avl af smågrise;56,15422;10,20207
30163176;1012985327;True;Jakobsen Agro I/S v B og S Jakobsen;Bøgelundsvej 14;4800.0;Nykøbing F;False;54868390.0;;01/01 - 2007;12/11 - 2019;2-4;;14610;Avl af smågrise;54,78038;11,95462
79100315;1002571426;True;DARUM SVINEAVL I/S;Videkærvej 37;6740.0;Bramming;False;;;03/06 - 1985;22/12 - 2014;0;;14610;Avl af smågrise;55,44787;8,68778
77394214;1002519121;True;TONY ANDERSEN;Mariendalvej 9;9500.0;Hobro;False;98546407.0;tony.andersen@mail.tele.dk;01/05 - 1983;30/09 - 2009;2-4;;14610;Avl af smågrise;56,57245;9,56376
12363907;1000375108;True;Gårdejer Annette Hørup;Kærbyvej 14;8560.0;Kolind;False;;;01/07 - 1988;31/12 - 2010;1;;14610;Avl af smågrise;56,35131;10,64634
